Timestamp,InstanceType,ProductDescription,SpotPrice,AvailabilityZone
2023-12-06 05:32:29+00:00,c5a.2xlarge,Linux/UNIX,0.164200,us-east-1c
2023-12-06 04:47:30+00:00,c5a.2xlarge,Linux/UNIX,0.174100,us-east-1e
2023-12-06 04:17:00+00:00,c5a.2xlarge,Linux/UNIX,0.178200,us-east-1d
2023-12-06 03:32:39+00:00,c5a.2xlarge,Linux/UNIX,0.161600,us-east-1f
2023-12-06 02:02:34+00:00,c5a.2xlarge,Linux/UNIX,0.171500,us-east-1b
2023-12-05 23:17:35+00:00,c5a.2xlarge,Linux/UNIX,0.163500,us-east-1c
2023-12-05 20:17:56+00:00,c5a.2xlarge,Linux/UNIX,0.180500,us-east-1d
2023-12-05 20:02:24+00:00,c5a.2xlarge,Linux/UNIX,0.174000,us-east-1e
2023-12-05 19:32:27+00:00,c5a.2xlarge,Linux/UNIX,0.161200,us-east-1f
2023-12-05 19:17:28+00:00,c5a.2xlarge,Linux/UNIX,0.165200,us-east-1c
2023-12-05 19:02:32+00:00,c5a.2xlarge,Linux/UNIX,0.170900,us-east-1b
2023-12-05 17:02:16+00:00,c5a.2xlarge,Linux/UNIX,0.180200,us-east-1d
2023-12-05 15:32:45+00:00,c5a.2xlarge,Linux/UNIX,0.173500,us-east-1e
2023-12-05 13:02:18+00:00,c5a.2xlarge,Linux/UNIX,0.182300,us-east-1d
2023-12-05 12:47:14+00:00,c5a.2xlarge,Linux/UNIX,0.165100,us-east-1c
2023-12-05 12:02:21+00:00,c5a.2xlarge,Linux/UNIX,0.161100,us-east-1f
2023-12-05 10:47:23+00:00,c5a.2xlarge,Linux/UNIX,0.171000,us-east-1b
2023-12-05 07:32:38+00:00,c5a.2xlarge,Linux/UNIX,0.160800,us-east-1f
2023-12-05 07:02:33+00:00,c5a.2xlarge,Linux/UNIX,0.164500,us-east-1c
2023-12-05 06:32:16+00:00,c5a.2xlarge,Linux/UNIX,0.173000,us-east-1e
2023-12-05 05:47:17+00:00,c5a.2xlarge,Linux/UNIX,0.182100,us-east-1d
2023-12-05 04:32:33+00:00,c5a.2xlarge,Linux/UNIX,0.171400,us-east-1b
2023-12-05 01:47:21+00:00,c5a.2xlarge,Linux/UNIX,0.172700,us-east-1e
2023-12-05 01:02:24+00:00,c5a.2xlarge,Linux/UNIX,0.163900,us-east-1c
2023-12-04 23:17:26+00:00,c5a.2xlarge,Linux/UNIX,0.160700,us-east-1f
2023-12-04 23:02:18+00:00,c5a.2xlarge,Linux/UNIX,0.181400,us-east-1d
2023-12-04 22:02:19+00:00,c5a.2xlarge,Linux/UNIX,0.170900,us-east-1b
2023-12-04 19:32:34+00:00,c5a.2xlarge,Linux/UNIX,0.172400,us-east-1e
2023-12-04 19:02:19+00:00,c5a.2xlarge,Linux/UNIX,0.181900,us-east-1d
2023-12-04 18:02:16+00:00,c5a.2xlarge,Linux/UNIX,0.164000,us-east-1c
2023-12-04 16:17:20+00:00,c5a.2xlarge,Linux/UNIX,0.160400,us-east-1f
2023-12-04 14:47:18+00:00,c5a.2xlarge,Linux/UNIX,0.182100,us-east-1d
2023-12-04 13:32:15+00:00,c5a.2xlarge,Linux/UNIX,0.172200,us-east-1e
2023-12-04 13:02:14+00:00,c5a.2xlarge,Linux/UNIX,0.170700,us-east-1b
2023-12-04 11:32:38+00:00,c5a.2xlarge,Linux/UNIX,0.184000,us-east-1d
2023-12-04 09:32:17+00:00,c5a.2xlarge,Linux/UNIX,0.164200,us-east-1c
2023-12-04 06:47:21+00:00,c5a.2xlarge,Linux/UNIX,0.171900,us-east-1e
2023-12-04 04:17:21+00:00,c5a.2xlarge,Linux/UNIX,0.170300,us-east-1b
2023-12-04 00:47:18+00:00,c5a.2xlarge,Linux/UNIX,0.164600,us-east-1c
2023-12-03 22:02:18+00:00,c5a.2xlarge,Linux/UNIX,0.169800,us-east-1b
2023-12-03 21:17:16+00:00,c5a.2xlarge,Linux/UNIX,0.163800,us-east-1c
2023-12-03 20:47:35+00:00,c5a.2xlarge,Linux/UNIX,0.171600,us-east-1e
2023-12-03 19:47:18+00:00,c5a.2xlarge,Linux/UNIX,0.184700,us-east-1d
2023-12-03 17:02:48+00:00,c5a.2xlarge,Linux/UNIX,0.160000,us-east-1f
2023-12-03 15:47:13+00:00,c5a.2xlarge,Linux/UNIX,0.165100,us-east-1c
2023-12-03 14:32:55+00:00,c5a.2xlarge,Linux/UNIX,0.171400,us-east-1e
2023-12-03 14:02:15+00:00,c5a.2xlarge,Linux/UNIX,0.169000,us-east-1b
2023-12-03 12:32:18+00:00,c5a.2xlarge,Linux/UNIX,0.184200,us-east-1d
2023-12-03 10:47:15+00:00,c5a.2xlarge,Linux/UNIX,0.159700,us-east-1f
2023-12-03 10:18:03+00:00,c5a.2xlarge,Linux/UNIX,0.167100,us-east-1b
2023-12-03 10:02:31+00:00,c5a.2xlarge,Linux/UNIX,0.171300,us-east-1e
2023-12-03 07:32:19+00:00,c5a.2xlarge,Linux/UNIX,0.184100,us-east-1d
2023-12-03 07:02:33+00:00,c5a.2xlarge,Linux/UNIX,0.164100,us-east-1c
2023-12-03 04:47:51+00:00,c5a.2xlarge,Linux/UNIX,0.171000,us-east-1e
2023-12-03 02:32:24+00:00,c5a.2xlarge,Linux/UNIX,0.159600,us-east-1f
2023-12-03 01:47:30+00:00,c5a.2xlarge,Linux/UNIX,0.168300,us-east-1b
2023-12-03 01:02:31+00:00,c5a.2xlarge,Linux/UNIX,0.166300,us-east-1c
2023-12-03 00:47:35+00:00,c5a.2xlarge,Linux/UNIX,0.170600,us-east-1e
2023-12-02 21:47:58+00:00,c5a.2xlarge,Linux/UNIX,0.166600,us-east-1c
2023-12-02 21:17:15+00:00,c5a.2xlarge,Linux/UNIX,0.170200,us-east-1e
2023-12-02 19:47:14+00:00,c5a.2xlarge,Linux/UNIX,0.183800,us-east-1d
2023-12-02 18:32:21+00:00,c5a.2xlarge,Linux/UNIX,0.159300,us-east-1f
2023-12-02 18:02:33+00:00,c5a.2xlarge,Linux/UNIX,0.170000,us-east-1e
2023-12-02 17:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.167700,us-east-1b
2023-12-02 15:02:29+00:00,c5a.2xlarge,Linux/UNIX,0.167200,us-east-1c
2023-12-02 14:32:38+00:00,c5a.2xlarge,Linux/UNIX,0.183700,us-east-1d
2023-12-02 12:47:47+00:00,c5a.2xlarge,Linux/UNIX,0.169700,us-east-1e
2023-12-02 12:17:14+00:00,c5a.2xlarge,Linux/UNIX,0.167800,us-east-1b
2023-12-02 10:47:37+00:00,c5a.2xlarge,Linux/UNIX,0.159200,us-east-1f
2023-12-02 09:17:33+00:00,c5a.2xlarge,Linux/UNIX,0.167400,us-east-1c
2023-12-02 07:17:33+00:00,c5a.2xlarge,Linux/UNIX,0.183600,us-east-1d
2023-12-02 06:32:37+00:00,c5a.2xlarge,Linux/UNIX,0.169500,us-east-1e
2023-12-02 05:02:22+00:00,c5a.2xlarge,Linux/UNIX,0.166400,us-east-1b
2023-12-02 04:02:14+00:00,c5a.2xlarge,Linux/UNIX,0.158800,us-east-1f
2023-12-02 03:02:17+00:00,c5a.2xlarge,Linux/UNIX,0.169400,us-east-1c
2023-12-02 01:32:33+00:00,c5a.2xlarge,Linux/UNIX,0.183100,us-east-1d
2023-12-02 01:17:16+00:00,c5a.2xlarge,Linux/UNIX,0.169400,us-east-1e
2023-12-01 22:17:26+00:00,c5a.2xlarge,Linux/UNIX,0.158700,us-east-1f
2023-12-01 21:47:22+00:00,c5a.2xlarge,Linux/UNIX,0.169100,us-east-1c
2023-12-01 21:47:22+00:00,c5a.2xlarge,Linux/UNIX,0.166000,us-east-1b
2023-12-01 17:47:17+00:00,c5a.2xlarge,Linux/UNIX,0.170000,us-east-1c
2023-12-01 17:32:17+00:00,c5a.2xlarge,Linux/UNIX,0.183000,us-east-1d
2023-12-01 16:17:26+00:00,c5a.2xlarge,Linux/UNIX,0.158600,us-east-1f
2023-12-01 14:32:21+00:00,c5a.2xlarge,Linux/UNIX,0.165700,us-east-1b
2023-12-01 13:17:18+00:00,c5a.2xlarge,Linux/UNIX,0.169200,us-east-1e
2023-12-01 11:47:14+00:00,c5a.2xlarge,Linux/UNIX,0.182600,us-east-1d
2023-12-01 10:47:22+00:00,c5a.2xlarge,Linux/UNIX,0.158300,us-east-1f
2023-12-01 10:32:16+00:00,c5a.2xlarge,Linux/UNIX,0.169800,us-east-1c
2023-12-01 09:17:18+00:00,c5a.2xlarge,Linux/UNIX,0.166200,us-east-1b
2023-12-01 06:47:15+00:00,c5a.2xlarge,Linux/UNIX,0.169100,us-east-1e
2023-12-01 06:32:15+00:00,c5a.2xlarge,Linux/UNIX,0.169400,us-east-1c
2023-12-01 06:02:15+00:00,c5a.2xlarge,Linux/UNIX,0.165800,us-east-1b
2023-12-01 05:32:28+00:00,c5a.2xlarge,Linux/UNIX,0.158200,us-east-1f
2023-12-01 04:47:16+00:00,c5a.2xlarge,Linux/UNIX,0.182400,us-east-1d
2023-11-30 23:17:18+00:00,c5a.2xlarge,Linux/UNIX,0.168800,us-east-1e
2023-11-30 22:17:33+00:00,c5a.2xlarge,Linux/UNIX,0.157900,us-east-1f
2023-11-30 21:47:13+00:00,c5a.2xlarge,Linux/UNIX,0.168800,us-east-1c
2023-11-30 21:47:13+00:00,c5a.2xlarge,Linux/UNIX,0.182200,us-east-1d
2023-11-30 21:02:16+00:00,c5a.2xlarge,Linux/UNIX,0.166200,us-east-1b
2023-11-30 18:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.168300,us-east-1e
2023-11-30 17:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.165700,us-east-1b
2023-11-30 17:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.181900,us-east-1d
2023-11-30 15:47:14+00:00,c5a.2xlarge,Linux/UNIX,0.157700,us-east-1f
2023-11-30 13:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.181800,us-east-1d
2023-11-30 12:47:40+00:00,c5a.2xlarge,Linux/UNIX,0.166500,us-east-1b
2023-11-30 12:17:20+00:00,c5a.2xlarge,Linux/UNIX,0.171000,us-east-1c
2023-11-30 10:17:14+00:00,c5a.2xlarge,Linux/UNIX,0.157600,us-east-1f
2023-11-30 05:17:14+00:00,c5a.2xlarge,Linux/UNIX,0.171700,us-east-1c
2023-11-30 04:32:15+00:00,c5a.2xlarge,Linux/UNIX,0.181400,us-east-1d
2023-11-30 03:17:44+00:00,c5a.2xlarge,Linux/UNIX,0.168100,us-east-1e
2023-11-30 01:32:18+00:00,c5a.2xlarge,Linux/UNIX,0.157500,us-east-1f
2023-11-30 00:32:23+00:00,c5a.2xlarge,Linux/UNIX,0.181100,us-east-1d
2023-11-29 22:32:18+00:00,c5a.2xlarge,Linux/UNIX,0.166400,us-east-1b
2023-11-29 20:17:18+00:00,c5a.2xlarge,Linux/UNIX,0.170900,us-east-1c
2023-11-29 19:47:26+00:00,c5a.2xlarge,Linux/UNIX,0.167800,us-east-1e
2023-11-29 17:47:16+00:00,c5a.2xlarge,Linux/UNIX,0.180600,us-east-1d
2023-11-29 17:17:15+00:00,c5a.2xlarge,Linux/UNIX,0.157300,us-east-1f
2023-11-29 17:02:18+00:00,c5a.2xlarge,Linux/UNIX,0.171300,us-east-1c
2023-11-29 16:17:14+00:00,c5a.2xlarge,Linux/UNIX,0.167100,us-east-1b
2023-11-29 14:17:16+00:00,c5a.2xlarge,Linux/UNIX,0.180300,us-east-1d
2023-11-29 13:17:30+00:00,c5a.2xlarge,Linux/UNIX,0.157000,us-east-1f
2023-11-29 13:02:23+00:00,c5a.2xlarge,Linux/UNIX,0.167500,us-east-1e
2023-11-29 11:47:17+00:00,c5a.2xlarge,Linux/UNIX,0.166500,us-east-1b
2023-11-29 10:02:13+00:00,c5a.2xlarge,Linux/UNIX,0.180200,us-east-1d
2023-11-29 08:32:16+00:00,c5a.2xlarge,Linux/UNIX,0.171800,us-east-1c
2023-11-29 08:17:16+00:00,c5a.2xlarge,Linux/UNIX,0.167200,us-east-1e
2023-11-29 06:47:17+00:00,c5a.2xlarge,Linux/UNIX,0.180100,us-east-1d
2023-11-29 06:32:24+00:00,c5a.2xlarge,Linux/UNIX,0.156900,us-east-1f
2023-11-29 05:02:16+00:00,c5a.2xlarge,Linux/UNIX,0.167300,us-east-1b
2023-11-29 04:32:15+00:00,c5a.2xlarge,Linux/UNIX,0.171500,us-east-1c
2023-11-29 00:32:16+00:00,c5a.2xlarge,Linux/UNIX,0.180000,us-east-1d
2023-11-29 00:02:16+00:00,c5a.2xlarge,Linux/UNIX,0.166700,us-east-1e
2023-11-28 23:32:15+00:00,c5a.2xlarge,Linux/UNIX,0.166700,us-east-1b
2023-11-28 21:47:23+00:00,c5a.2xlarge,Linux/UNIX,0.156800,us-east-1f
2023-11-28 20:02:48+00:00,c5a.2xlarge,Linux/UNIX,0.173000,us-east-1c
2023-11-28 19:02:47+00:00,c5a.2xlarge,Linux/UNIX,0.166300,us-east-1e
2023-11-28 18:02:24+00:00,c5a.2xlarge,Linux/UNIX,0.156500,us-east-1f
2023-11-28 15:47:16+00:00,c5a.2xlarge,Linux/UNIX,0.166800,us-east-1b
2023-11-28 14:02:19+00:00,c5a.2xlarge,Linux/UNIX,0.173300,us-east-1c
2023-11-28 12:47:15+00:00,c5a.2xlarge,Linux/UNIX,0.165800,us-east-1e
2023-11-28 12:47:15+00:00,c5a.2xlarge,Linux/UNIX,0.179900,us-east-1d
2023-11-28 11:02:50+00:00,c5a.2xlarge,Linux/UNIX,0.156100,us-east-1f
2023-11-28 08:17:35+00:00,c5a.2xlarge,Linux/UNIX,0.165600,us-east-1e
2023-11-28 08:17:35+00:00,c5a.2xlarge,Linux/UNIX,0.179600,us-east-1d
2023-11-28 07:32:16+00:00,c5a.2xlarge,Linux/UNIX,0.167400,us-east-1b
2023-11-28 06:17:53+00:00,c5a.2xlarge,Linux/UNIX,0.174500,us-east-1c
2023-11-28 04:32:16+00:00,c5a.2xlarge,Linux/UNIX,0.165500,us-east-1e
2023-11-28 02:32:27+00:00,c5a.2xlarge,Linux/UNIX,0.166900,us-east-1b
2023-11-28 02:17:51+00:00,c5a.2xlarge,Linux/UNIX,0.174100,us-east-1c
2023-11-28 02:17:51+00:00,c5a.2xlarge,Linux/UNIX,0.155900,us-east-1f
2023-11-28 00:32:17+00:00,c5a.2xlarge,Linux/UNIX,0.165400,us-east-1e
2023-11-28 00:17:46+00:00,c5a.2xlarge,Linux/UNIX,0.179500,us-east-1d
2023-11-27 21:17:14+00:00,c5a.2xlarge,Linux/UNIX,0.166600,us-east-1b
2023-11-27 20:02:51+00:00,c5a.2xlarge,Linux/UNIX,0.155600,us-east-1f
2023-11-27 19:02:27+00:00,c5a.2xlarge,Linux/UNIX,0.173600,us-east-1c
2023-11-27 19:02:27+00:00,c5a.2xlarge,Linux/UNIX,0.165100,us-east-1e
2023-11-27 18:02:47+00:00,c5a.2xlarge,Linux/UNIX,0.179300,us-east-1d
2023-11-27 14:47:18+00:00,c5a.2xlarge,Linux/UNIX,0.168100,us-east-1b
2023-11-27 12:47:15+00:00,c5a.2xlarge,Linux/UNIX,0.155400,us-east-1f
2023-11-27 11:17:18+00:00,c5a.2xlarge,Linux/UNIX,0.164900,us-east-1e
2023-11-27 11:02:16+00:00,c5a.2xlarge,Linux/UNIX,0.173300,us-east-1c
2023-11-27 09:02:17+00:00,c5a.2xlarge,Linux/UNIX,0.178900,us-east-1d
2023-11-27 08:02:13+00:00,c5a.2xlarge,Linux/UNIX,0.167700,us-east-1b
2023-11-27 06:47:29+00:00,c5a.2xlarge,Linux/UNIX,0.172500,us-east-1c
2023-11-27 04:47:22+00:00,c5a.2xlarge,Linux/UNIX,0.178700,us-east-1d
2023-11-27 04:17:21+00:00,c5a.2xlarge,Linux/UNIX,0.164800,us-east-1e
2023-11-27 03:47:23+00:00,c5a.2xlarge,Linux/UNIX,0.155000,us-east-1f
2023-11-27 01:17:23+00:00,c5a.2xlarge,Linux/UNIX,0.167300,us-east-1b
2023-11-26 23:02:15+00:00,c5a.2xlarge,Linux/UNIX,0.170000,us-east-1c
2023-11-26 21:47:22+00:00,c5a.2xlarge,Linux/UNIX,0.154900,us-east-1f
2023-11-26 21:17:47+00:00,c5a.2xlarge,Linux/UNIX,0.167400,us-east-1b
2023-11-26 20:02:33+00:00,c5a.2xlarge,Linux/UNIX,0.164500,us-east-1e
2023-11-26 18:32:18+00:00,c5a.2xlarge,Linux/UNIX,0.169900,us-east-1c
2023-11-26 18:17:32+00:00,c5a.2xlarge,Linux/UNIX,0.154600,us-east-1f
2023-11-26 17:32:34+00:00,c5a.2xlarge,Linux/UNIX,0.178300,us-east-1d
2023-11-26 15:32:21+00:00,c5a.2xlarge,Linux/UNIX,0.168400,us-east-1b
2023-11-26 12:32:28+00:00,c5a.2xlarge,Linux/UNIX,0.169800,us-east-1c
2023-11-26 12:02:12+00:00,c5a.2xlarge,Linux/UNIX,0.164100,us-east-1e
2023-11-26 10:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.154400,us-east-1f
2023-11-26 10:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.168000,us-east-1b
2023-11-26 10:17:17+00:00,c5a.2xlarge,Linux/UNIX,0.178200,us-east-1d
2023-11-26 06:47:38+00:00,c5a.2xlarge,Linux/UNIX,0.164000,us-east-1e
2023-11-26 06:17:23+00:00,c5a.2xlarge,Linux/UNIX,0.170100,us-east-1b
2023-11-26 04:32:19+00:00,c5a.2xlarge,Linux/UNIX,0.169500,us-east-1c
2023-11-26 03:17:24+00:00,c5a.2xlarge,Linux/UNIX,0.178000,us-east-1d
2023-11-26 00:17:21+00:00,c5a.2xlarge,Linux/UNIX,0.164400,us-east-1e
2023-11-26 00:02:19+00:00,c5a.2xlarge,Linux/UNIX,0.169300,us-east-1c
2023-11-26 00:02:19+00:00,c5a.2xlarge,Linux/UNIX,0.170700,us-east-1b
2023-11-25 23:02:26+00:00,c5a.2xlarge,Linux/UNIX,0.177600,us-east-1d
2023-11-25 21:02:14+00:00,c5a.2xlarge,Linux/UNIX,0.154300,us-east-1f
2023-11-25 19:02:47+00:00,c5a.2xlarge,Linux/UNIX,0.164200,us-east-1e
2023-11-25 18:47:29+00:00,c5a.2xlarge,Linux/UNIX,0.177300,us-east-1d
2023-11-25 17:47:12+00:00,c5a.2xlarge,Linux/UNIX,0.169200,us-east-1c
2023-11-25 17:17:18+00:00,c5a.2xlarge,Linux/UNIX,0.171800,us-east-1b
2023-11-25 15:32:14+00:00,c5a.2xlarge,Linux/UNIX,0.153900,us-east-1f
2023-11-25 13:47:46+00:00,c5a.2xlarge,Linux/UNIX,0.177000,us-east-1d
2023-11-25 13:32:21+00:00,c5a.2xlarge,Linux/UNIX,0.172000,us-east-1b
2023-11-25 08:32:17+00:00,c5a.2xlarge,Linux/UNIX,0.154600,us-east-1f
2023-11-25 06:47:22+00:00,c5a.2xlarge,Linux/UNIX,0.164000,us-east-1e
2023-11-25 06:32:17+00:00,c5a.2xlarge,Linux/UNIX,0.168700,us-east-1c
2023-11-25 06:02:15+00:00,c5a.2xlarge,Linux/UNIX,0.176900,us-east-1d
2023-11-25 05:47:15+00:00,c5a.2xlarge,Linux/UNIX,0.171800,us-east-1b
2023-11-25 05:17:21+00:00,c5a.2xlarge,Linux/UNIX,0.155700,us-east-1f
2023-11-24 23:47:53+00:00,c5a.2xlarge,Linux/UNIX,0.171900,us-east-1b
2023-11-24 23:47:53+00:00,c5a.2xlarge,Linux/UNIX,0.163700,us-east-1e
2023-11-24 22:02:15+00:00,c5a.2xlarge,Linux/UNIX,0.176800,us-east-1d
2023-11-24 20:47:15+00:00,c5a.2xlarge,Linux/UNIX,0.156200,us-east-1f
2023-11-24 18:17:14+00:00,c5a.2xlarge,Linux/UNIX,0.168300,us-east-1c
2023-11-24 17:47:17+00:00,c5a.2xlarge,Linux/UNIX,0.171200,us-east-1b
2023-11-24 17:17:49+00:00,c5a.2xlarge,Linux/UNIX,0.156100,us-east-1f
2023-11-24 15:32:12+00:00,c5a.2xlarge,Linux/UNIX,0.176600,us-east-1d
2023-11-24 14:47:43+00:00,c5a.2xlarge,Linux/UNIX,0.163200,us-east-1e
2023-11-24 12:32:17+00:00,c5a.2xlarge,Linux/UNIX,0.167900,us-east-1c
2023-11-24 11:47:19+00:00,c5a.2xlarge,Linux/UNIX,0.176200,us-east-1d
2023-11-24 11:32:13+00:00,c5a.2xlarge,Linux/UNIX,0.171300,us-east-1b
2023-11-24 09:02:13+00:00,c5a.2xlarge,Linux/UNIX,0.157000,us-east-1f
2023-11-24 06:47:18+00:00,c5a.2xlarge,Linux/UNIX,0.167700,us-east-1c
2023-11-24 06:47:18+00:00,c5a.2xlarge,Linux/UNIX,0.170800,us-east-1b
